protein_id	subject_id	percent_identity	alignment_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	subject_title	rank
TRINITY_DN1061_c0_g1_i1.p1	YOR273C	100	659	0	0	1	659	1	659	0.0	1276	YOR273C TPO4 SGDID:S000005799, Chr XV from 836431-834452, Genome Release 64-4-1, reverse complement, Verified ORF, "Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine, putrescine, and spermidine; localizes to the plasma membrane"	1
TRINITY_DN1062_c0_g1_i1.p1	YPL208W	100	333	0	0	1	333	251	583	2.36e-237	654	YPL208W RKM1 SGDID:S000006129, Chr XVI from 157842-159593, Genome Release 64-4-1, Verified ORF, "SET-domain lysine-N-methyltransferase; catalyzes the formation of dimethyllysine residues on the large ribosomal subunit proteins L23 (Rpl23Ap and Rpl23Bp) and monomethyllysine residues on L18 (Rps18Ap and Rps18Bp)"	1
TRINITY_DN1063_c0_g1_i1.p1	YPR025C	100	393	0	0	1	393	1	393	4.17e-243	664	YPR025C CCL1 SGDID:S000006229, Chr XVI from 614558-613377, Genome Release 64-4-1, reverse complement, Verified ORF, "Cyclin partner of the cyclin-dependent kinase (CDK) Kin28p; regulates the activity of Kin28p, a TFIIH-associated carboxy-terminal domain (CTD) kinase that facilitates recruitment of mRNA 5'-capping and polyadenylation factors to the RNAPII holoenzyme complex, and has a minor role in RNAPII transcription; subunit of TFIIK, a TFIIH subassembly;  human homolog CCNH allows growth of a yeast ccl1 temperature-sensitive mutant at restrictive temperature"	1
TRINITY_DN1064_c0_g1_i1.p1	YGL082W	100	381	0	0	28	408	1	381	1.15e-273	741	YGL082W YGL082W SGDID:S000003050, Chr VII from 355827-356972, Genome Release 64-4-1, Uncharacterized ORF, "Putative protein of unknown function; MINDY family deubiquitinase that does not appear to contain catalytic activity; predicted prenylation/proteolysis target of Afc1p and Rce1p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; not an essential gene; YGL082W has a paralog, YPL191C, that arose from the whole genome duplication; ortholog of human MINDY1/FAM63A"	1
TRINITY_DN1065_c0_g1_i1.p1	YFL031W	100	220	0	0	1	220	1	220	1.66e-151	419	YFL031W HAC1 SGDID:S000001863, Chr VI from 75179-75839,76092-76147, Genome Release 64-4-1, Verified ORF, "Basic leucine zipper (bZIP) transcription factor (ATF/CREB1 homolog); regulates unfolded protein response via UPRE binding and membrane biogenesis; translation initiation repressed under non-stress conditions by un-spliced intron that interacts with 5'-UTR; under ER stress Ire1p nuclease cleaves out inhibitory intron and triggers efficient Hac1p translation; two functional forms of Hac1p are produced; protein abundance increases in response to DNA replication stress"	1
TRINITY_DN1066_c0_g1_i1.p1	YDR071C	100	191	0	0	1	191	1	191	3.20e-137	379	YDR071C PAA1 SGDID:S000002478, Chr IV from 589402-588827, Genome Release 64-4-1, reverse complement, Verified ORF, "Polyamine acetyltransferase; acetylates polyamines (e.g. putrescine, spermidine, spermine) and also aralkylamines (e.g. tryptamine, phenylethylamine); may be involved in transcription and/or DNA replication"	1
TRINITY_DN1067_c0_g1_i1.p1	YBR073W	97.6	124	3	0	1	124	19	142	1.72e-75	238	YBR073W RDH54 SGDID:S000000277, Chr II from 383112-385988, Genome Release 64-4-1, Verified ORF, "DNA-dependent ATPase; DNA recombination/repair translocase, supercoils DNA, promotes DNA strand opening; stimulates strand exchange by modifying dsDNA topology; involved in recombinational repair of DNA double-strand breaks (DSBs) during mitosis, meiosis; implicated in cell divisions in telomerase-negative strains through adaptation to DNA damage, which allows bypass of cell cycle arrest and contributes senescence-specific genome instability; phosphorylated in response to DNA damage"	1
TRINITY_DN1069_c0_g1_i1.p1	YMR170C	96.7	389	13	0	1	389	118	506	1.97e-279	760	YMR170C ALD2 SGDID:S000004780, Chr XIII from 603082-601562, Genome Release 64-4-1, reverse complement, Verified ORF, "Cytoplasmic aldehyde dehydrogenase; involved in ethanol oxidation and beta-alanine biosynthesis; uses NAD+ as the preferred coenzyme; expression is stress induced and glucose repressed; very similar to Ald3p"	1
TRINITY_DN1070_c0_g1_i1.p1	YKL171W	100	151	0	0	1	151	1	151	8.55e-98	299	YKL171W NNK1 SGDID:S000001654, Chr XI from 127475-130261, Genome Release 64-4-1, Verified ORF, "Protein kinase; implicated in proteasome function; interacts with TORC1, Ure2 and Gdh2; overexpression leads to hypersensitivity to rapamycin and nuclear accumulation of Gln3; epitope-tagged protein localizes to the cytoplasm"	1
TRINITY_DN1072_c0_g1_i1.p1	YGR261C	100	125	0	0	10	134	1	125	2.51e-72	228	YGR261C APL6 SGDID:S000003493, Chr VII from 1016750-1014321, Genome Release 64-4-1, reverse complement, Verified ORF, "Beta3-like subunit of the yeast AP-3 complex; functions in transport of alkaline phosphatase to the vacuole via the alternate pathway; exists in both cytosolic and peripherally associated membrane-bound pools"	1
TRINITY_DN1073_c0_g1_i1.p1	YGL215W	100	452	0	0	16	467	1	452	4.45e-297	806	YGL215W CLG1 SGDID:S000003183, Chr VII from 87981-89339, Genome Release 64-4-1, Verified ORF, "Cyclin-like protein that interacts with Pho85p; has sequence similarity to G1 cyclins PCL1 and PCL2"	1
TRINITY_DN1074_c0_g1_i1.p1	YHR010W	100	53	0	0	1	53	1	53	1.54e-33	108	YHR010W RPL27A SGDID:S000001052, Chr VIII from 126521-126551,127113-127492, Genome Release 64-4-1, Verified ORF, "Ribosomal 60S subunit protein L27A; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27A has a paralog, RPL27B, that arose from the whole genome duplication"	1
TRINITY_DN1075_c0_g1_i1.p1	YPR008W	100	694	0	0	1	694	1	694	0.0	1244	YPR008W HAA1 SGDID:S000006212, Chr XVI from 573018-575102, Genome Release 64-4-1, Verified ORF, "Transcriptional activator involved in adaptation to weak acid stress; activates transcription of TPO2, YRO2, and other genes encoding membrane stress proteins; HAA1 has a paralog, CUP2, that arose from the whole genome duplication; relocalizes from cytoplasm to nucleus upon DNA replication stress"	1
TRINITY_DN1076_c0_g1_i1.p1	YPR037C	100	196	0	0	1	196	1	196	3.32e-146	402	YPR037C ERV2 SGDID:S000006241, Chr XVI from 647038-646448, Genome Release 64-4-1, reverse complement, Verified ORF, "Flavin-linked sulfhydryl oxidase localized to the ER lumen; involved in disulfide bond formation within the endoplasmic reticulum (ER)"	1
TRINITY_DN1078_c0_g1_i1.p1	YER082C	100	117	0	0	1	117	1	117	1.00e-71	221	YER082C UTP7 SGDID:S000000884, Chr V from 325936-324272, Genome Release 64-4-1, reverse complement, Verified ORF, "Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"	1
TRINITY_DN1079_c0_g1_i1.p1	YJL029C	100	389	0	0	1	389	416	804	2.63e-277	767	YJL029C VPS53 SGDID:S000003566, Chr X from 390853-388385, Genome Release 64-4-1, reverse complement, Verified ORF, "Component of the GARP (Golgi-associated retrograde protein) complex; GARP is required for the recycling of proteins from endosomes to the late Golgi, and for mitosis after DNA damage induced checkpoint arrest; required for vacuolar protein sorting; members of the GARP complex are Vps51p-Vps52p-Vps53p-Vps54p; human ortholog is implicated in progressive cerebello-cerebral atrophy type 2 (PCCA2)"	1
TRINITY_DN1081_c0_g1_i1.p1	YBR058C-A	100	80	0	0	1	80	1	80	1.71e-52	156	YBR058C-A TSC3 SGDID:S000007521, Chr II from 356566-356324, Genome Release 64-4-1, reverse complement, Verified ORF, "Protein that stimulates the activity of serine palmitoyltransferase;  involved in sphingolipid biosynthesis; Lcb1p and Lcb2p are the two components of serine palmitoyltransferase"	1
TRINITY_DN1082_c0_g1_i1.p1	YLR181C	100	330	0	0	1	330	1	330	1.25e-210	576	YLR181C VTA1 SGDID:S000004171, Chr XII from 517670-516678, Genome Release 64-4-1, reverse complement, Verified ORF, "Multivesicular body (MVB) protein; involved in endosomal protein sorting; regulates Vps4p activity by promoting its oligomerization; has an N-terminal Vps60- and Did2- binding domain, a linker region, and a C-terminal Vps4p binding domain"	1
TRINITY_DN1084_c0_g1_i1.p1	YPL026C	100	85	0	0	45	129	418	502	1.64e-54	176	YPL026C SKS1 SGDID:S000005947, Chr XVI from 502183-500675, Genome Release 64-4-1, reverse complement, Verified ORF, "Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog, VHS1, that arose from the whole genome duplication"	1
TRINITY_DN1084_c1_g1_i1.p1	YDR228C	99.4	164	1	0	1	164	72	235	7.47e-102	303	YDR228C PCF11 SGDID:S000002636, Chr IV from 923806-921926, Genome Release 64-4-1, reverse complement, Verified ORF, "mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia"	1
TRINITY_DN1085_c0_g1_i1.p1	YLR335W	99.5	429	2	0	1	429	292	720	3.45e-213	602	YLR335W NUP2 SGDID:S000004327, Chr XII from 797430-799592, Genome Release 64-4-1, Verified ORF, "Nucleoporin involved in nucleocytoplasmic transport; binds to either the nucleoplasmic or cytoplasmic faces of the nuclear pore complex depending on Ran-GTP levels; also has a role in chromatin organization; involved with Nup60p in nuclear basket remodeling during meiosis; Cdc5p-mediated phosphorylation of Nup60p leads to detachment and reattachment of nuclear basket"	1
TRINITY_DN1086_c0_g1_i1.p1	YCR059C	100	258	0	0	15	272	1	258	1.26e-189	518	YCR059C YIH1 SGDID:S000000655, Chr III from 224230-223454, Genome Release 64-4-1, reverse complement, Verified ORF, "Negative regulator of eIF2 kinase Gcn2p; competes with Gcn2p for binding to Gcn1p; may contribute to regulation of translation in response to starvation via regulation of Gcn2p; binds to monomeric actin and to ribosomes and polyribosomes; ortholog of mammalian IMPACT"	1
TRINITY_DN1087_c0_g1_i1.p1	YDR406W	100	415	0	0	1	415	1115	1529	2.33e-299	848	YDR406W PDR15 SGDID:S000002814, Chr IV from 1279210-1283799, Genome Release 64-4-1, Verified ORF, "Plasma membrane ATP binding cassette (ABC) transporter; multidrug transporter and general stress response factor implicated in cellular detoxification; regulated by Pdr1p, Pdr3p and Pdr8p; promoter contains a PDR responsive element; PDR15 has a paralog, PDR5, that arose from the whole genome duplication"	1
TRINITY_DN1088_c0_g1_i1.p1	YDR520C	100	190	0	0	1	190	525	714	2.49e-132	387	YDR520C URC2 SGDID:S000002928, Chr IV from 1483403-1481085, Genome Release 64-4-1, reverse complement, Uncharacterized ORF, "Putative Zn(II)2Cys6 motif containing transcription factor; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; similar to S. kluyveri Urc2p involved in uracil catabolism"	1
TRINITY_DN1089_c0_g1_i1.p1	YKL126W	100	680	0	0	6	685	1	680	0.0	1324	YKL126W YPK1 SGDID:S000001609, Chr XI from 205707-207749, Genome Release 64-4-1, Verified ORF, "S/T protein kinase; required for PM lipid and protein homeostasis; involved in sphingolipid-mediated and cell integrity signaling pathways and endocytosis; phosphorylates and downregulates Fpk1p; phosphorylates and inactivates Orm1p/2p when sphingolipid synthesis is compromised; role in TORC1/2-dependent Rps6a/b phosphorylation; phosphorylated and activated by TORC2 and by Pkh1/2p in the presence of phytosphingosine; human homolog SGK1 complements the null and inviability of a ypk1 ypk2 mutant"	1
TRINITY_DN108_c0_g1_i2.p1	YDR077W	98.1	159	3	0	1	159	180	338	3.62e-56	177	YDR077W SED1 SGDID:S000002484, Chr IV from 600793-601809, Genome Release 64-4-1, Verified ORF, "Major stress-induced structural GPI-cell wall glycoprotein; associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites; SED1 has a paralog, SPI1, that arose from the whole genome duplication"	1
TRINITY_DN108_c0_g1_i3.p1	YDR077W	66.0	200	17	2	28	176	139	338	2.73e-58	183	YDR077W SED1 SGDID:S000002484, Chr IV from 600793-601809, Genome Release 64-4-1, Verified ORF, "Major stress-induced structural GPI-cell wall glycoprotein; associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites; SED1 has a paralog, SPI1, that arose from the whole genome duplication"	1
TRINITY_DN108_c0_g1_i5.p1	YDR077W	71.0	200	7	2	72	220	139	338	4.24e-65	202	YDR077W SED1 SGDID:S000002484, Chr IV from 600793-601809, Genome Release 64-4-1, Verified ORF, "Major stress-induced structural GPI-cell wall glycoprotein; associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites; SED1 has a paralog, SPI1, that arose from the whole genome duplication"	1
TRINITY_DN1090_c0_g1_i1.p1	YBR171W	100	206	0	0	12	217	1	206	3.90e-146	403	YBR171W SEC66 SGDID:S000000375, Chr II from 578364-578984, Genome Release 64-4-1, Verified ORF, "Non-essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and translocation into the ER; other members are Sec63p, Sec62p, and Sec72p"	1
TRINITY_DN1091_c0_g1_i1.p1	YKL172W	98.2	110	2	0	1	110	1	110	1.57e-39	134	YKL172W EBP2 SGDID:S000001655, Chr XI from 125759-127042, Genome Release 64-4-1, Verified ORF, "Protein required for 25S rRNA maturation and 60S ribosomal subunit assembly; localizes to the nucleolus and in foci along nuclear periphery; constituent of 66S pre-ribosomal particles; cooperates with Rrs1p and Mps3p to mediate telomere clustering by binding Sir4p, but is not involved in telomere tethering"	1
TRINITY_DN1093_c0_g1_i1.p1	YMR100W	100	363	0	0	14	376	1	363	4.25e-258	710	YMR100W MUB1 SGDID:S000004706, Chr XIII from 466300-468162, Genome Release 64-4-1, Verified ORF, "MYND domain-containing protein; component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex, required for ubiquitination and degradation of Rpn4p; interacts with Ubr2p (E3) and indirectly with Rad6p (E2); short-lived protein degraded in a Ubr2p/Rad6p dependent manner; proposed to function as both a partner and substrate of the Ubr2p/Rad6p ubiquitin ligase; similar to the A. nidulans samB gene"	1
TRINITY_DN1094_c0_g1_i1.p1	YBL060W	100	175	0	0	1	175	252	426	1.57e-111	330	YBL060W YEL1 SGDID:S000000156, Chr II from 107932-109995, Genome Release 64-4-1, Verified ORF, "Guanine nucleotide exchange factor specific for Arf3p; localized to the bud neck and tip; required for localization of Arf3p to the bud neck and tip"	1
TRINITY_DN1095_c0_g1_i1.p1	YGL226W	100	123	0	0	1	123	1	123	1.51e-93	263	YGL226W MTC3 SGDID:S000003195, Chr VII from 73340-73711, Genome Release 64-4-1, Verified ORF, "Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; mtc3 is synthetically sick with cdc13-1"	1
TRINITY_DN1096_c0_g1_i1.p1	YLR001C	100	262	0	0	1	262	601	862	1.02e-182	522	YLR001C YLR001C SGDID:S000003991, Chr XII from 153977-151389, Genome Release 64-4-1, reverse complement, Uncharacterized ORF, "Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated"	1
TRINITY_DN1097_c0_g1_i1.p1	YBR126W-A	100	68	0	0	17	84	1	68	1.09e-47	144	YBR126W-A MEO1 SGDID:S000028600, Chr II from 490850-491056, Genome Release 64-4-1, Verified ORF, "Putative protein of unknown function; identified by gene-trapping, microarray analysis, and genome-wide homology searches; mRNA identified as translated by ribosome profiling data; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; partially overlaps the dubious ORF YBR126W-B"	1
TRINITY_DN109_c0_g1_i1.p1	YLR185W	100	78	0	0	1	78	11	88	7.21e-55	162	YLR185W RPL37A SGDID:S000004175, Chr XII from 522663-522669,523029-523288, Genome Release 64-4-1, Verified ORF, "Ribosomal 60S subunit protein L37A; required for processing of 27SB pre-rRNA and formation of stable 66S assembly intermediates; homologous to mammalian ribosomal protein L37, no bacterial homolog; RPL37A has a paralog, RPL37B, that arose from the whole genome duplication"	1
